"","state","date","admission","maskwearing","delphi_samplesize","maskwearing_stderr","symptom","symptoms_stderr"
"10763","me",2021-11-18,30.7142857,53.1112036,1086,1.5143027,NA,NA
"10764","mi",2021-11-18,454.1428571,45.9975287,6580.0134,0.6144134,NA,NA
"10765","mn",2021-11-18,154.4285714,47.2179548,2775.3344,0.9476305,NA,NA
"10766","mo",2021-11-18,106.2857143,48.6500948,2616.1555,0.977192,NA,NA
"10767","ms",2021-11-18,17.5714286,50.7507733,1215.6881,1.4338706,NA,NA
"10768","mt",2021-11-18,62.2857143,42.3593545,831.9158,1.7131658,NA,NA
"10769","nc",2021-11-18,108.1428571,62.4191614,4527.0058,0.7198412,NA,NA
"10770","nd",2021-11-18,25.1428571,31.245671,414.2036,2.2773932,NA,NA
"10771","ne",2021-11-18,66.7142857,44.0020378,1124.6855,1.4801542,NA,NA
"10772","nh",2021-11-18,36,48.9096287,965,1.6091742,NA,NA
"10773","nj",2021-11-18,104.8571429,60.2367888,2801.9985,0.9245655,NA,NA
"10774","nm",2021-11-18,72.8571429,79.6705139,1523.84,1.0309612,NA,NA
"10775","nv",2021-11-18,67.7142857,80.7417901,1132.9856,1.1715072,NA,NA
"10776","ny",2021-11-18,312,62.912461,6801.0013,0.5857279,NA,NA
"10777","oh",2021-11-18,430,46.4182174,5751.9994,0.6575721,NA,NA
"10778","ok",2021-11-18,93.7142857,41.7525215,2008.999,1.1002467,NA,NA
"10779","or",2021-11-18,41.8571429,80.696905,2359.0234,0.8125981,NA,NA
"10780","pa",2021-11-18,363.4285714,48.2852246,6302.0036,0.6294701,NA,NA
"10781","pr",2021-11-18,5.4285714,NA,NA,NA,NA,NA
"10782","ri",2021-11-18,9.8571429,51.7045288,499.9925,2.234785,NA,NA
"10783","sc",2021-11-18,52.4285714,50.5228157,2680.002,0.9657811,NA,NA
"10784","sd",2021-11-18,34.2857143,30.5327878,572.0299,1.9255899,NA,NA
"10785","tn",2021-11-18,76.4285714,46.5460802,3042.2536,0.9043439,NA,NA
"10786","tx",2021-11-18,340.1428571,54.072808,8868.9222,0.5291624,NA,NA
"10787","ut",2021-11-18,73.2857143,38.7222833,1371.7882,1.3151892,NA,NA
"10788","va",2021-11-18,81.4285714,63.6773243,3993.5447,0.7610305,NA,NA
"10789","vi",2021-11-18,0.7142857,NA,NA,NA,NA,NA
"10790","vt",2021-11-18,9.8571429,66.5783754,464.0006,2.189884,NA,NA
"10791","wa",2021-11-18,78.5714286,82.6433153,3914.9737,0.605303,NA,NA
"10792","wi",2021-11-18,217.8571429,47.4198672,3255.9861,0.875084,NA,NA
"10793","wv",2021-11-18,55.5714286,50.753954,1185.0527,1.4522848,NA,NA
"10794","wy",2021-11-18,21.8571429,36.5002338,414.9532,2.3633842,NA,NA
"10795","ak",2021-11-19,13.1428571,59.9394021,430,2.3630923,NA,NA
"10796","al",2021-11-19,39,45.4735304,1992.05,1.1156627,NA,NA
"10797","ar",2021-11-19,43.7142857,46.5113128,1418.8035,1.3241865,NA,NA
"10798","as",2021-11-19,0,NA,NA,NA,NA,NA
"10799","az",2021-11-19,275.2857143,54.2631227,2892.5488,0.9262864,NA,NA
"10800","ca",2021-11-19,360.4285714,77.3901059,11690.1867,0.3868844,NA,NA
"10801","co",2021-11-19,243.2857143,54.5407002,2951.7901,0.9164927,NA,NA
"10802","ct",2021-11-19,35.1428571,66.450125,1832,1.10314,NA,NA
"10803","dc",2021-11-19,6.7142857,78.2901943,211,2.8381832,NA,NA
"10804","de",2021-11-19,20.4285714,55.2517237,603,2.0248946,NA,NA
"10805","fl",2021-11-19,186.1428571,53.5786595,8938.9992,0.5274852,NA,NA
"10806","ga",2021-11-19,131.4285714,52.8980964,3496.9674,0.8440991,NA,NA
"10807","hi",2021-11-19,5.8571429,84.9868262,562,1.5067594,NA,NA
"10808","ia",2021-11-19,86,36.734163,2101.7486,1.0515485,NA,NA
"10809","id",2021-11-19,34.1428571,43.5276685,1083.8495,1.5059691,NA,NA
"10810","il",2021-11-19,206.1428571,75.6995781,5463.0004,0.5802806,NA,NA
"10811","in",2021-11-19,200.5714286,41.2115328,3173.9977,0.8736795,NA,NA
"10812","ks",2021-11-19,74.7142857,43.9707082,1616.0301,1.2347089,NA,NA
"10813","ky",2021-11-19,123.8571429,51.6307365,2207.7459,1.0635658,NA,NA
"10814","la",2021-11-19,31,47.9304141,1698.1848,1.2122862,NA,NA
"10815","ma",2021-11-19,89.5714286,62.4968449,2466.0075,0.9749128,NA,NA
"10816","md",2021-11-19,74,68.3897465,2059.9982,1.0244153,NA,NA
"10817","me",2021-11-19,32.7142857,52.9502725,1099.2234,1.5054616,NA,NA
"10818","mi",2021-11-19,456,46.8201497,6566.0145,0.6157991,NA,NA
"10819","mn",2021-11-19,156.4285714,46.8863254,2717.2774,0.9573247,NA,NA
"10820","mo",2021-11-19,110.1428571,48.3101504,2594.092,0.9811358,NA,NA
"10821","ms",2021-11-19,17.2857143,50.416925,1204.7135,1.4404992,NA,NA
"10822","mt",2021-11-19,60.8571429,43.0338946,838.9141,1.7094439,NA,NA
"10823","nc",2021-11-19,110.7142857,62.3494184,4483.0047,0.7236315,NA,NA
"10824","nd",2021-11-19,26,32.0298439,419.2225,2.2788422,NA,NA
"10825","ne",2021-11-19,66.5714286,45.151783,1123.7639,1.4845033,NA,NA
"10826","nh",2021-11-19,36.2857143,48.9687801,993.7766,1.5857446,NA,NA
"10827","nj",2021-11-19,108.7142857,59.6895485,2775.9984,0.9309972,NA,NA
"10828","nm",2021-11-19,75.2857143,79.7593398,1526.8719,1.0282573,NA,NA
"10829","nv",2021-11-19,67.5714286,80.0748409,1120.9943,1.1930187,NA,NA
"10830","ny",2021-11-19,319.8571429,63.5026848,6815.0013,0.5831678,NA,NA
"10831","oh",2021-11-19,430.7142857,45.8036571,5793.0028,0.6546108,NA,NA
"10832","ok",2021-11-19,88.8571429,41.3253919,2020.9992,1.095344,NA,NA
"10833","or",2021-11-19,41.1428571,80.3752281,2342.0251,0.8206683,NA,NA
"10834","pa",2021-11-19,368,48.6905858,6240.0036,0.6327448,NA,NA
"10835","pr",2021-11-19,3.2857143,NA,NA,NA,NA,NA
"10836","ri",2021-11-19,11.4285714,50.3273627,504.9925,2.2249396,NA,NA
"10837","sc",2021-11-19,51.2857143,50.464404,2623.0015,0.9762297,NA,NA
"10838","sd",2021-11-19,34.8571429,30.6078728,542.9818,1.9777848,NA,NA
"10839","tn",2021-11-19,82.1428571,45.4561536,3042.2547,0.9027582,NA,NA
"10840","tx",2021-11-19,338.5714286,54.0689639,8794.9205,0.5313873,NA,NA
"10841","ut",2021-11-19,73.5714286,39.8223202,1383.8829,1.3159256,NA,NA
"10842","va",2021-11-19,83,64.1847635,3961.4521,0.7617679,NA,NA
"10843","vi",2021-11-19,0.7142857,NA,NA,NA,NA,NA
"10844","vt",2021-11-19,10,64.9909952,462.0005,2.2191939,NA,NA
"10845","wa",2021-11-19,74.1428571,82.6671766,3872.9715,0.6082457,NA,NA
"10846","wi",2021-11-19,218.2857143,48.9009636,3213.9853,0.8817452,NA,NA
"10847","wv",2021-11-19,55.2857143,51.2759738,1172.0531,1.4600069,NA,NA
"10848","wy",2021-11-19,22.7142857,36.8320439,395.9373,2.4240865,NA,NA
"10849","ak",2021-11-20,11.8571429,59.6220992,439,2.3417646,NA,NA
"10850","al",2021-11-20,38,45.246352,1981.0426,1.1182822,NA,NA
"10851","ar",2021-11-20,46,46.9045648,1438.6183,1.3157196,NA,NA
"10852","as",2021-11-20,0,NA,NA,NA,NA,NA
"10853","az",2021-11-20,273.4285714,54.0538273,2872.6491,0.9298151,NA,NA
"10854","ca",2021-11-20,347.8571429,77.3527914,11645.1418,0.3878582,NA,NA
"10855","co",2021-11-20,242.5714286,54.6413126,2963.816,0.914461,NA,NA
"10856","ct",2021-11-20,37.4285714,65.7263828,1855,1.1019906,NA,NA
"10857","dc",2021-11-20,6.8571429,80.486006,216,2.6965371,NA,NA
"10858","de",2021-11-20,21.4285714,53.6982823,598,2.0390513,NA,NA
"10859","fl",2021-11-20,186.5714286,53.1183034,8860.9995,0.53013,NA,NA
"10860","ga",2021-11-20,128.5714286,53.2193694,3520.9703,0.8408852,NA,NA
"10861","hi",2021-11-20,5,85.4454882,555,1.4969142,NA,NA
"10862","ia",2021-11-20,87.2857143,37.5041692,2119.7489,1.0515334,NA,NA
"10863","id",2021-11-20,33.8571429,41.6893491,1100.532,1.4862271,NA,NA
"10864","il",2021-11-20,212,75.1133839,5419.0008,0.5873297,NA,NA
"10865","in",2021-11-20,206.2857143,41.6595279,3195.9978,0.872045,NA,NA
"10866","ks",2021-11-20,77.1428571,42.6350866,1608.0298,1.2332744,NA,NA
"10867","ky",2021-11-20,123.1428571,51.1552873,2210.75,1.0631247,NA,NA
"10868","la",2021-11-20,30.4285714,47.7021098,1706.3695,1.2091337,NA,NA
"10869","ma",2021-11-20,92.8571429,62.4616211,2448.0055,0.9786743,NA,NA
"10870","md",2021-11-20,73.8571429,68.682323,2054.9983,1.0230845,NA,NA
"10871","me",2021-11-20,32.2857143,53.6723887,1075.2234,1.5207088,NA,NA
"10872","mi",2021-11-20,472.4285714,47.4172743,6679.0141,0.6109894,NA,NA
"10873","mn",2021-11-20,158,46.8316238,2687.2213,0.9625972,NA,NA
"10874","mo",2021-11-20,113.5714286,48.113678,2562.0921,0.987105,NA,NA
"10875","ms",2021-11-20,17.2857143,51.6124661,1199.5552,1.4428923,NA,NA
"10876","mt",2021-11-20,57.5714286,42.5474959,820.9216,1.725602,NA,NA
"10877","nc",2021-11-20,114.8571429,61.7785536,4517.0049,0.7230147,NA,NA
"10878","nd",2021-11-20,23.5714286,31.787655,436.2051,2.2295405,NA,NA
"10879","ne",2021-11-20,65.5714286,44.4815912,1093.7625,1.502613,NA,NA
"10880","nh",2021-11-20,38.4285714,47.9708322,1021.7766,1.5629104,NA,NA
"10881","nj",2021-11-20,110.1428571,59.5236863,2778.9984,0.9311105,NA,NA
"10882","nm",2021-11-20,76.8571429,79.0832683,1537.7129,1.0371739,NA,NA
"10883","nv",2021-11-20,66.7142857,79.8512051,1107.3122,1.2053974,NA,NA
"10884","ny",2021-11-20,329,63.9498506,6812.001,0.5817494,NA,NA
"10885","oh",2021-11-20,441.7142857,46.24218,5803.0035,0.6545059,NA,NA
"10886","ok",2021-11-20,89.5714286,41.7618883,2006.9994,1.1008296,NA,NA
"10887","or",2021-11-20,41.8571429,80.2873048,2334.0215,0.8234629,NA,NA
"10888","pa",2021-11-20,376.8571429,48.7373739,6230.0035,0.6332677,NA,NA
"10889","pr",2021-11-20,3.2857143,NA,NA,NA,NA,NA
"10890","ri",2021-11-20,11.1428571,50.9901784,520.9945,2.1901217,NA,NA
"10891","sc",2021-11-20,51,50.5736597,2633.0022,0.9743518,NA,NA
"10892","sd",2021-11-20,33,29.4675958,552.0398,1.9403564,NA,NA
"10893","tn",2021-11-20,85,45.6654348,3053.2393,0.9014704,NA,NA
"10894","tx",2021-11-20,340.4285714,54.5479549,8849.0199,0.5293201,NA,NA
"10895","ut",2021-11-20,71.2857143,39.5864338,1390.8721,1.3112842,NA,NA
"10896","va",2021-11-20,84,63.5350128,3916.6426,0.7691085,NA,NA
"10897","vi",2021-11-20,0.5714286,NA,NA,NA,NA,NA
"10898","vt",2021-11-20,9.8571429,64.8009161,456.0005,2.2365242,NA,NA
"10899","wa",2021-11-20,74.8571429,82.3991652,3844.9759,0.6141596,NA,NA
"10900","wi",2021-11-20,221.8571429,49.223876,3206.9849,0.882814,NA,NA
"10901","wv",2021-11-20,57,51.3996012,1192.0532,1.4476113,NA,NA
"10902","wy",2021-11-20,22,38.2243297,392.9354,2.4514221,NA,NA
"10903","ak",2021-11-21,11.7142857,58.9003713,438,2.3509366,NA,NA
"10904","al",2021-11-21,38.1428571,45.7027745,1981.0539,1.119211,NA,NA
"10905","ar",2021-11-21,47.8571429,45.7927026,1422.8042,1.3208529,NA,NA
"10906","as",2021-11-21,0,NA,NA,NA,NA,NA
"10907","az",2021-11-21,273.4285714,54.07561,2871.8797,0.9299065,NA,NA
"10908","ca",2021-11-21,349.4285714,77.3444449,11541.1675,0.3896521,NA,NA
"10909","co",2021-11-21,248.1428571,54.361025,2932.8157,0.9197491,NA,NA
"10910","ct",2021-11-21,37.5714286,66.0476724,1868,1.0956582,NA,NA
"10911","dc",2021-11-21,7.1428571,80.6479579,205,2.7591998,NA,NA
"10912","de",2021-11-21,21.7142857,53.6837309,598.0073,2.0390829,NA,NA
"10913","fl",2021-11-21,187.7142857,52.5784425,8906.9991,0.5290857,NA,NA
"10914","ga",2021-11-21,126.8571429,52.1518947,3480.9697,0.8466761,NA,NA
"10915","hi",2021-11-21,5.4285714,84.6429021,555,1.5303944,NA,NA
"10916","ia",2021-11-21,87.4285714,38.1831657,2116.6082,1.0560126,NA,NA
"10917","id",2021-11-21,33,41.0629887,1108.2591,1.4777422,NA,NA
"10918","il",2021-11-21,218.8571429,75.6202287,5408.0015,0.583869,NA,NA
"10919","in",2021-11-21,210.4285714,42.0074055,3154.999,0.8787181,NA,NA
"10920","ks",2021-11-21,77.1428571,43.3284307,1602.0297,1.2380376,NA,NA
"10921","ky",2021-11-21,118.1428571,50.0310404,2188.7523,1.0687389,NA,NA
"10922","la",2021-11-21,29.4285714,46.936988,1704.1842,1.2089137,NA,NA
"10923","ma",2021-11-21,95.2857143,62.3033181,2413.0085,0.9865696,NA,NA
"10924","md",2021-11-21,77.4285714,67.8686652,2051.9912,1.0308875,NA,NA
"10925","me",2021-11-21,31.7142857,53.8118681,1106.2234,1.498935,NA,NA
"10926","mi",2021-11-21,483.1428571,48.3731554,6659.0149,0.6123998,NA,NA
"10927","mn",2021-11-21,157.8571429,47.5013888,2709.2705,0.9594026,NA,NA
"10928","mo",2021-11-21,118.4285714,47.8112938,2596.1671,0.9803636,NA,NA
"10929","ms",2021-11-21,17.4285714,51.7814186,1222.7178,1.4289962,NA,NA
"10930","mt",2021-11-21,56.7142857,41.821638,814.8874,1.7279551,NA,NA
"10931","nc",2021-11-21,117.8571429,62.1421501,4461.0052,0.7261975,NA,NA
"10932","nd",2021-11-21,24.5714286,32.4061845,444.221,2.2205875,NA,NA
"10933","ne",2021-11-21,66.7142857,44.6254107,1062.8128,1.5248179,NA,NA
"10934","nh",2021-11-21,41.1428571,49.6870598,1045.7766,1.5461159,NA,NA
"10935","nj",2021-11-21,113.4285714,60.917653,2786.9986,0.9242587,NA,NA
"10936","nm",2021-11-21,78.7142857,80.3205115,1529.2937,1.0166575,NA,NA
"10937","nv",2021-11-21,66.8571429,77.7644124,1111.5594,1.2472354,NA,NA
"10938","ny",2021-11-21,344,63.1614924,6759.0013,0.5867268,NA,NA
"10939","oh",2021-11-21,452.8571429,45.9725247,5803.0039,0.6542294,NA,NA
"10940","ok",2021-11-21,91.2857143,41.4238859,2000.9996,1.1011898,NA,NA
"10941","or",2021-11-21,41.2857143,80.7032685,2339.0204,0.8159629,NA,NA
"10942","pa",2021-11-21,393.8571429,48.750581,6161.0035,0.6368082,NA,NA
"10943","pr",2021-11-21,3.2857143,NA,NA,NA,NA,NA
"10944","ri",2021-11-21,11.5714286,51.791276,542.9915,2.1443447,NA,NA
"10945","sc",2021-11-21,50.8571429,49.1989873,2601.0021,0.9802659,NA,NA
"10946","sd",2021-11-21,33.5714286,29.2330185,562.0367,1.9185355,NA,NA
"10947","tn",2021-11-21,87.2857143,46.553836,3060.2369,0.9016926,NA,NA
"10948","tx",2021-11-21,345,54.8349348,8795.0168,0.5306543,NA,NA
"10949","ut",2021-11-21,70.8571429,38.5992441,1330.0647,1.3348728,NA,NA
"10950","va",2021-11-21,89.7142857,63.0063931,3928.1771,0.7703004,NA,NA
"10951","vi",2021-11-21,0.4285714,NA,NA,NA,NA,NA
"10952","vt",2021-11-21,10.7142857,65.0019375,461.0006,2.2214391,NA,NA
"10953","wa",2021-11-21,69.7142857,82.5471299,3795.9767,0.6160595,NA,NA
"10954","wi",2021-11-21,227.5714286,49.081493,3209.9838,0.8823589,NA,NA
"10955","wv",2021-11-21,58.4285714,51.4706815,1213.053,1.4349678,NA,NA
"10956","wy",2021-11-21,21.7142857,38.0362338,381.9238,2.4841585,NA,NA
"10957","ak",2021-11-22,11.1428571,61.1711975,432,2.3448152,NA,NA
"10958","al",2021-11-22,38.1428571,44.3163494,1950.0647,1.1249192,NA,NA
"10959","ar",2021-11-22,49.1428571,45.4633343,1367.8045,1.3463653,NA,NA
"10960","as",2021-11-22,0,NA,NA,NA,NA,NA
"10961","az",2021-11-22,282.4285714,54.4103929,2870.8797,0.9295363,NA,NA
"10962","ca",2021-11-22,336,77.297623,11399.1576,0.3923579,NA,NA
"10963","co",2021-11-22,244.7142857,54.1828495,2911.8455,0.9233382,NA,NA
"10964","ct",2021-11-22,41.8571429,65.8294008,1899,1.088363,NA,NA
"10965","dc",2021-11-22,7.1428571,80.7564904,203,2.7668323,NA,NA
"10966","de",2021-11-22,22.2857143,55.480302,607.0073,2.0171981,NA,NA
"10967","fl",2021-11-22,185.5714286,52.1957369,8885.9994,0.5299046,NA,NA
"10968","ga",2021-11-22,127.2857143,51.7641326,3485.9647,0.8463267,NA,NA
"10969","hi",2021-11-22,5.1428571,84.3499427,559,1.536719,NA,NA
"10970","ia",2021-11-22,89.1428571,38.9483422,2101.5279,1.0637159,NA,NA
"10971","id",2021-11-22,32.5714286,40.7082746,1094.2593,1.4851772,NA,NA
"10972","il",2021-11-22,226.8571429,75.7503673,5396.0015,0.5834571,NA,NA
"10973","in",2021-11-22,223.8571429,43.0214493,3169.9987,0.879364,NA,NA
"10974","ks",2021-11-22,78.2857143,43.8164611,1625.002,1.2308248,NA,NA
"10975","ky",2021-11-22,120.2857143,49.5319007,2180.7498,1.0706513,NA,NA
"10976","la",2021-11-22,31.2857143,48.0017319,1710.1841,1.208096,NA,NA
"10977","ma",2021-11-22,95.4285714,62.2203238,2464.0085,0.9767291,NA,NA
"10978","md",2021-11-22,79.7142857,68.0785437,1997.9911,1.0429169,NA,NA
"10979","me",2021-11-22,32.8571429,54.0598185,1123.2234,1.4869644,NA,NA
"10980","mi",2021-11-22,491.5714286,48.414276,6703.0149,0.6104026,NA,NA
"10981","mn",2021-11-22,156.8571429,49.0774321,2733.2756,0.9562124,NA,NA
"10982","mo",2021-11-22,125.2857143,47.6124793,2613.2584,0.9769743,NA,NA
"10983","ms",2021-11-22,17.7142857,52.0381566,1219.097,1.4308357,NA,NA
"10984","mt",2021-11-22,53.8571429,40.7278445,809.8875,1.7264688,NA,NA
"10985","nc",2021-11-22,119.7142857,62.1851857,4473.0052,0.7250613,NA,NA
"10986","nd",2021-11-22,26,33.3137839,432.286,2.266963,NA,NA
"10987","ne",2021-11-22,68.7142857,43.3238165,1107.7664,1.488811,NA,NA
"10988","nh",2021-11-22,42.5714286,51.4572784,1031.7766,1.5559392,NA,NA
"10989","nj",2021-11-22,114.1428571,61.9099052,2779.9987,0.9210088,NA,NA
"10990","nm",2021-11-22,77,80.1758651,1502.268,1.028597,NA,NA
"10991","nv",2021-11-22,68.5714286,77.0698834,1107.5691,1.263165,NA,NA
"10992","ny",2021-11-22,354.5714286,63.01989,6812.0005,0.5849053,NA,NA
"10993","oh",2021-11-22,468.4285714,45.6050073,5809.0037,0.6534839,NA,NA
"10994","ok",2021-11-22,90.2857143,42.7046769,1938.0569,1.123606,NA,NA
"10995","or",2021-11-22,41,80.4468466,2359.0214,0.8165767,NA,NA
"10996","pa",2021-11-22,407.2857143,48.6729048,6071.0037,0.6414853,NA,NA
"10997","pr",2021-11-22,2.4285714,NA,NA,NA,NA,NA
"10998","ri",2021-11-22,12.5714286,54.8962898,546.9915,2.1275871,NA,NA
"10999","sc",2021-11-22,49,49.4431833,2591.0023,0.9822209,NA,NA
"11000","sd",2021-11-22,32.1428571,30.5822854,532.9362,1.9958712,NA,NA
"11001","tn",2021-11-22,89.2857143,46.8731916,3025.2407,0.9072754,NA,NA
"11002","tx",2021-11-22,345,53.421336,8727.0123,0.5339715,NA,NA
"11003","ut",2021-11-22,68.7142857,39.0941907,1354.0575,1.3260714,NA,NA
"11004","va",2021-11-22,95,62.6906805,3897.7685,0.774644,NA,NA
"11005","vi",2021-11-22,0.4285714,NA,NA,NA,NA,NA
"11006","vt",2021-11-22,11.4285714,62.3727123,466.0006,2.2441689,NA,NA
"11007","wa",2021-11-22,67.5714286,82.7882062,3841.9753,0.6090038,NA,NA
"11008","wi",2021-11-22,231,48.7387761,3160.9845,0.8890386,NA,NA
"11009","wv",2021-11-22,57,51.186128,1202.0528,1.4417368,NA,NA
"11010","wy",2021-11-22,20.1428571,37.2184951,385.9657,2.4604861,NA,NA
"11011","ak",2021-11-23,11.8571429,63.1831471,441,2.2967021,NA,NA
"11012","al",2021-11-23,38.1428571,43.3137563,1916.0546,1.1320036,NA,NA
"11013","ar",2021-11-23,49.4285714,46.3918724,1324.8111,1.3701222,NA,NA
"11014","as",2021-11-23,0,NA,NA,NA,NA,NA
"11015","az",2021-11-23,285.1428571,54.6498263,2886.9941,0.9265331,NA,NA
"11016","ca",2021-11-23,338.7142857,76.6711337,11382.0914,0.3964165,NA,NA
"11017","co",2021-11-23,243.7142857,54.4210465,2884.8752,0.9272612,NA,NA
"11018","ct",2021-11-23,43,65.6826174,1885,1.0935197,NA,NA
"11019","dc",2021-11-23,7.1428571,81.2349156,191,2.8250748,NA,NA
"11020","de",2021-11-23,21,56.1373153,613.0073,2.0041979,NA,NA
"11021","fl",2021-11-23,181.7142857,51.9725026,8848.9991,0.5311103,NA,NA
"11022","ga",2021-11-23,124,51.5009109,3403.9683,0.8566068,NA,NA
"11023","hi",2021-11-23,5,84.3571803,553,1.5447421,NA,NA
"11024","ia",2021-11-23,88.1428571,38.9065984,2070.5282,1.0714409,NA,NA
"11025","id",2021-11-23,32.4285714,42.5128433,1089.2408,1.4979025,NA,NA
"11026","il",2021-11-23,235.8571429,75.6022594,5391.0016,0.5849348,NA,NA
"11027","in",2021-11-23,235.8571429,42.6732708,3185.9992,0.8762615,NA,NA
"11028","ks",2021-11-23,81.1428571,44.0458503,1638.0603,1.2266021,NA,NA
"11029","ky",2021-11-23,123.4285714,49.5111488,2178.4397,1.0712146,NA,NA
"11030","la",2021-11-23,30.1428571,48.0267476,1700.1842,1.2116677,NA,NA
"11031","ma",2021-11-23,95.7142857,61.1987241,2443.0095,0.9858971,NA,NA
"11032","md",2021-11-23,79,69.1817121,1999.9909,1.0324901,NA,NA
"11033","me",2021-11-23,35.5714286,54.6151681,1145.2234,1.4711837,NA,NA
"11034","mi",2021-11-23,500.5714286,48.4657231,6734.9975,0.6089712,NA,NA
"11035","mn",2021-11-23,162.1428571,49.643475,2750.2944,0.9533873,NA,NA
"11036","mo",2021-11-23,125.8571429,47.0599334,2593.2521,0.9801567,NA,NA
"11037","ms",2021-11-23,17.7142857,51.8564949,1170.4155,1.4604961,NA,NA
"11038","mt",2021-11-23,52.4285714,40.8769603,769.9045,1.771737,NA,NA
"11039","nc",2021-11-23,125.7142857,61.9141424,4422.0042,0.7302427,NA,NA
"11040","nd",2021-11-23,26.4285714,31.4925076,424.1924,2.2552319,NA,NA
"11041","ne",2021-11-23,65.8571429,45.0141594,1128.3501,1.4810785,NA,NA
"11042","nh",2021-11-23,42.4285714,49.7571696,1013.7766,1.5703402,NA,NA
"11043","nj",2021-11-23,115.7142857,61.3797017,2799.9989,0.9201132,NA,NA
"11044","nm",2021-11-23,77.5714286,82.1679743,1467.1296,0.9993495,NA,NA
"11045","nv",2021-11-23,69.5714286,77.213383,1082.6353,1.274809,NA,NA
"11046","ny",2021-11-23,360.4285714,63.3494665,6805.0006,0.5841139,NA,NA
"11047","oh",2021-11-23,471.5714286,46.0792478,5801.004,0.6544539,NA,NA
"11048","ok",2021-11-23,89.5714286,43.8738341,1931.0568,1.1292444,NA,NA
"11049","or",2021-11-23,41.5714286,80.1084763,2414.0249,0.8124607,NA,NA
"11050","pa",2021-11-23,413.8571429,48.3562982,6048.0039,0.6425829,NA,NA
"11051","pr",2021-11-23,1.8571429,NA,NA,NA,NA,NA
"11052","ri",2021-11-23,13.2857143,56.2851487,540.9905,2.1326353,NA,NA
"11053","sc",2021-11-23,47.4285714,48.261959,2551.0027,0.9893547,NA,NA
"11054","sd",2021-11-23,32.5714286,30.1314498,543.3629,1.9683662,NA,NA
"11055","tn",2021-11-23,89.1428571,46.6649156,2960.5506,0.9168863,NA,NA
"11056","tx",2021-11-23,348.2857143,53.6675705,8790.0073,0.531868,NA,NA
"11057","ut",2021-11-23,68.4285714,40.7214705,1385.0623,1.3201576,NA,NA
"11058","va",2021-11-23,95.1428571,62.4864151,3809.9423,0.7843825,NA,NA
"11059","vi",2021-11-23,0.4285714,NA,NA,NA,NA,NA
"11060","vt",2021-11-23,11.5714286,62.281985,462.0007,2.2549365,NA,NA
"11061","wa",2021-11-23,68.4285714,83.4732135,3849.9725,0.5986031,NA,NA
"11062","wi",2021-11-23,233.7142857,48.8532318,3134.0025,0.8929067,NA,NA
"11063","wv",2021-11-23,56.1428571,51.1524069,1175.0526,1.4582298,NA,NA
"11064","wy",2021-11-23,21.1428571,35.9244883,366.9679,2.5045361,NA,NA
"11065","ak",2021-11-24,10.8571429,64.4529581,433,2.3002721,NA,NA
"11066","al",2021-11-24,38,43.7152485,1887.0545,1.1418778,NA,NA
"11067","ar",2021-11-24,50.5714286,46.5486302,1317.0211,1.3744739,NA,NA
"11068","as",2021-11-24,0,NA,NA,NA,NA,NA
"11069","az",2021-11-24,290.4285714,54.9457915,2897.8485,0.9242662,NA,NA
"11070","ca",2021-11-24,336.2857143,76.7572913,11318.1479,0.3970229,NA,NA
"11071","co",2021-11-24,237.5714286,53.5338993,2855.8731,0.9332825,NA,NA
"11072","ct",2021-11-24,44.4285714,65.9406029,1854,1.1006268,NA,NA
"11073","dc",2021-11-24,7.2857143,82.2875115,189,2.7769998,NA,NA
"11074","de",2021-11-24,21.5714286,57.0252724,605.0073,2.0126115,NA,NA
"11075","fl",2021-11-24,176.1428571,52.2136635,8763.9992,0.5335717,NA,NA
"11076","ga",2021-11-24,118.4285714,52.3101432,3292.9688,0.8703865,NA,NA
"11077","hi",2021-11-24,5,82.8782618,543,1.6165693,NA,NA
"11078","ia",2021-11-24,88.8571429,39.1447286,2046.4053,1.0789217,NA,NA
"11079","id",2021-11-24,32.5714286,42.5826171,1089.2399,1.4982218,NA,NA
"11080","il",2021-11-24,242.1428571,75.5594101,5300.0021,0.5902855,NA,NA
"11081","in",2021-11-24,238.8571429,42.3762332,3199.9989,0.8735486,NA,NA
"11082","ks",2021-11-24,83.5714286,45.2304368,1631.06,1.2323954,NA,NA
"11083","ky",2021-11-24,124.2857143,50.0557389,2155.056,1.0770614,NA,NA
