"","state","state_full","date","finances_prop","symptom_prop","maskwearing_prop","admission_prop","depression_prop"
"14679","UT","District of Columbia",2022-02-13,35.8239435,2.5138809,50.5390674,0.0175831,14.9615528
"14680","VA","District of Columbia",2022-02-13,35.1588823,1.7889789,66.843704,0.0648552,12.9646218
"14681","VT","District of Columbia",2022-02-13,25.29838,1.4920603,73.545288,0,15.050243
"14682","WA","District of Columbia",2022-02-13,35.6436965,1.7449717,81.7690722,0.0092841,14.6876502
"14683","WI","District of Columbia",2022-02-13,31.9350325,1.542926,50.1521092,0.0661302,13.2308556
"14684","WV","District of Columbia",2022-02-13,44.0568033,3.1701935,56.835026,0.0400208,21.7913671
"14685","WY","District of Columbia",2022-02-13,33.5562279,4.6199952,35.7619224,0.0490641,12.3692056
"14686","AK","District of Columbia",2022-02-14,26.8379633,2.9223702,56.2301877,0,16.3408525
"14687","AL","District of Columbia",2022-02-14,39.5885553,2.454144,50.7980922,0.0348324,13.7966143
"14688","AR","District of Columbia",2022-02-14,42.4935118,2.2153849,51.6849849,0.0707092,13.9962892
"14689","AZ","District of Columbia",2022-02-14,36.2731413,2.995385,57.969543,0.1116462,14.0639059
"14690","CA","District of Columbia",2022-02-14,43.2220727,2.3327473,81.2466372,0.0101605,13.1688901
"14691","CO","District of Columbia",2022-02-14,36.0162142,2.2382263,62.7878334,0.0442761,14.1365859
"14692","CT","District of Columbia",2022-02-14,38.9992643,0.9265849,75.2984162,0,12.463128
"14693","DE","District of Columbia",2022-02-14,40.2858041,1.8701903,78.4397508,0.0289533,15.3454848
"14694","FL","District of Columbia",2022-02-14,39.3224615,1.8033786,54.4119561,0.0414111,10.4174726
"14695","GA","District of Columbia",2022-02-14,37.1002395,1.5654719,56.8733004,0.0533546,13.8687825
"14696","HI","District of Columbia",2022-02-14,38.4105567,1.7273933,88.5126061,0,11.8809736
"14697","IA","District of Columbia",2022-02-14,37.5291243,2.9664952,42.4466442,0.261911,13.3835753
"14698","ID","District of Columbia",2022-02-14,37.5951472,1.937331,43.5145634,0.0078196,10.7172846
"14699","IL","District of Columbia",2022-02-14,38.0139482,1.6573464,74.1843645,0.0113491,14.0081851
"14700","IN","District of Columbia",2022-02-14,35.4150148,1.5724859,50.3121549,0.0867089,14.2822302
"14701","KS","District of Columbia",2022-02-14,38.8768654,2.1673196,48.8177388,0.1372776,14.5434088
"14702","KY","District of Columbia",2022-02-14,42.2333656,4.0333256,55.1578021,0.0542425,19.7719117
"14703","LA","District of Columbia",2022-02-14,45.3643042,2.3785856,55.5978041,0.0768823,16.0842195
"14704","MA","District of Columbia",2022-02-14,34.2383289,1.3552317,77.9219704,0.0746037,11.4145027
"14705","MD","District of Columbia",2022-02-14,31.6846961,1.2133939,78.0021362,0.0188721,10.4935193
"14706","ME","District of Columbia",2022-02-14,39.2327761,2.2702268,65.6743741,0.0740663,14.6338423
"14707","MI","District of Columbia",2022-02-14,36.314642,2.0243016,54.5394845,0.0501678,14.0535765
"14708","MN","District of Columbia",2022-02-14,29.056529,1.6629771,54.1633615,0.0555536,9.8958295
"14709","MO","District of Columbia",2022-02-14,38.4463873,2.4209827,54.9146984,0.0905695,13.7867669
"14710","MS","District of Columbia",2022-02-14,44.935333,2.6743228,55.4537268,0.134826,14.4070823
"14711","MT","District of Columbia",2022-02-14,33.927922,3.2721102,39.1936163,0.1057636,11.0198584
"14712","NC","District of Columbia",2022-02-14,37.3618337,1.9642005,65.3832347,0.0458185,13.4486988
"14713","ND","District of Columbia",2022-02-14,37.0899064,2.627024,32.4528155,0.1306662,11.4052349
"14714","NE","District of Columbia",2022-02-14,31.1116788,2.3601615,55.4817878,0.2506845,16.5530067
"14715","NH","District of Columbia",2022-02-14,32.8333907,1.4003724,63.115397,0.0941036,15.6308487
"14716","NJ","District of Columbia",2022-02-14,37.9322938,0.9591167,70.0588094,0.045033,11.8705723
"14717","NM","District of Columbia",2022-02-14,37.9757888,1.9384527,83.221113,0.0542585,16.4440453
"14718","NV","District of Columbia",2022-02-14,42.7494762,1.798617,74.155004,0.0227606,11.0103127
"14719","NY","District of Columbia",2022-02-14,39.4739035,1.7553122,78.140859,0.0302902,12.9676663
"14720","OH","District of Columbia",2022-02-14,36.0148098,2.1328278,51.9039992,0.0317644,16.0510193
"14721","OK","District of Columbia",2022-02-14,40.9533148,2.0658363,45.5060494,0.2476182,17.5763109
"14722","OR","District of Columbia",2022-02-14,33.1441255,2.6735445,77.8367311,0.0067361,16.3946539
"14723","PA","District of Columbia",2022-02-14,36.8427243,1.6109999,57.4597163,0.0826975,14.1258369
"14724","RI","District of Columbia",2022-02-14,31.8511963,1.0438785,79.0321879,0.0135137,7.0617884
"14725","SC","District of Columbia",2022-02-14,36.2051823,2.1086713,54.5967446,0.0520173,12.5117125
"14726","SD","District of Columbia",2022-02-14,45.754831,3.0867101,38.1570424,0.3360527,13.400597
"14727","TN","District of Columbia",2022-02-14,38.3191947,3.5853321,50.3006337,0.0560075,14.3794462
"14728","TX","District of Columbia",2022-02-14,41.5919985,1.8991085,58.7302462,0.0939057,12.9286406
"14729","UT","District of Columbia",2022-02-14,34.1962581,2.6252698,50.8577966,0.0175831,14.7241331
"14730","VA","District of Columbia",2022-02-14,35.343827,1.7323698,66.4761402,0.0681811,12.7130396
"14731","VT","District of Columbia",2022-02-14,26.4434933,1.3062602,73.2040046,0,13.2783275
"14732","WA","District of Columbia",2022-02-14,35.7053784,1.8269105,81.3202113,0.0074273,15.4455501
"14733","WI","District of Columbia",2022-02-14,31.8161917,1.5260795,48.6980762,0.0685794,13.2009445
"14734","WV","District of Columbia",2022-02-14,44.486783,3.7938982,54.7168184,0.0080042,22.8410163
"14735","WY","District of Columbia",2022-02-14,34.1787863,5.4304398,37.5283829,0.0490641,14.9074507
"14736","AK","District of Columbia",2022-02-15,26.3830005,3.2885827,55.1318985,0,13.7161602
"14737","AL","District of Columbia",2022-02-15,39.635965,2.0701239,51.6837333,0.0406378,14.3074605
"14738","AR","District of Columbia",2022-02-15,41.9254881,2.7072286,52.8309579,0.089565,14.6650942
"14739","AZ","District of Columbia",2022-02-15,36.9767682,2.8994353,58.4391409,0.119346,13.8401984
"14740","CA","District of Columbia",2022-02-15,43.568814,2.1353255,80.7040968,0.0083461,12.9244678
"14741","CO","District of Columbia",2022-02-15,36.9230207,2.0595275,61.6733325,0.0467358,14.9168519
"14742","CT","District of Columbia",2022-02-15,39.5849385,0.8551444,75.2587409,0,11.8982452
"14743","DE","District of Columbia",2022-02-15,38.0510467,1.9258751,74.6193498,0.0289533,15.1779839
"14744","FL","District of Columbia",2022-02-15,38.5831198,1.7318942,54.2590321,0.0381245,10.1118743
"14745","GA","District of Columbia",2022-02-15,38.3923615,1.372391,57.2596938,0.0480192,12.9229011
"14746","HI","District of Columbia",2022-02-15,37.8969115,1.591487,87.8831591,0,11.9610829
"14747","IA","District of Columbia",2022-02-15,37.612831,3.0783819,42.2142678,0.2167539,13.6574277
"14748","ID","District of Columbia",2022-02-15,40.146591,2.0418558,43.3739299,0,11.7093518
"14749","IL","District of Columbia",2022-02-15,39.0471018,1.5912687,73.4417727,0.0170237,13.4304888
"14750","IN","District of Columbia",2022-02-15,34.8590848,1.5181516,50.4827583,0.0909386,15.3449887
"14751","KS","District of Columbia",2022-02-15,39.7704471,1.8977125,47.9033418,0.1421803,13.6311551
"14752","KY","District of Columbia",2022-02-15,42.3895532,4.0350254,54.0769067,0.0510517,18.9590753
"14753","LA","District of Columbia",2022-02-15,44.0479012,2.3531374,55.8379776,0.0891835,14.4702844
"14754","MA","District of Columbia",2022-02-15,35.0061028,1.355783,75.7888921,0.0746037,13.0580004
"14755","MD","District of Columbia",2022-02-15,32.9810619,1.1120083,77.9272425,0.0188721,10.2914788
"14756","ME","District of Columbia",2022-02-15,37.6511545,2.071965,65.4610007,0.0740663,16.2297358
"14757","MI","District of Columbia",2022-02-15,36.9143003,2.061875,53.8260107,0.0616347,13.7263381
"14758","MN","District of Columbia",2022-02-15,29.5565643,1.5327897,54.6321887,0.0707046,10.3857727
"14759","MO","District of Columbia",2022-02-15,38.7471748,2.2796687,54.372065,0.1114702,13.7582488
"14760","MS","District of Columbia",2022-02-15,43.1931958,2.3825811,54.4554849,0.1251956,14.8591267
"14761","MT","District of Columbia",2022-02-15,33.9060343,3.8389329,39.9676248,0.1057636,12.8962942
"14762","NC","District of Columbia",2022-02-15,38.1137286,2.0371232,65.8235669,0.0525566,13.2152511
"14763","ND","District of Columbia",2022-02-15,32.5306437,2.1931427,29.9118427,0.1493328,11.2407236
"14764","NE","District of Columbia",2022-02-15,30.9907744,2.5410282,55.3880914,0.2211922,15.9732303
"14765","NH","District of Columbia",2022-02-15,35.3964889,1.3806266,61.0753287,0.1045596,17.5026294
"14766","NJ","District of Columbia",2022-02-15,37.405522,1.0208641,69.8628646,0.0418164,11.594034
"14767","NM","District of Columbia",2022-02-15,40.1662499,1.9497516,82.9520667,0.0678231,16.7690053
"14768","NV","District of Columbia",2022-02-15,42.7158908,1.7647258,70.8058918,0.0273127,11.2072735
"14769","NY","District of Columbia",2022-02-15,40.2711743,1.7392721,76.9855841,0.0325066,13.3000698
"14770","OH","District of Columbia",2022-02-15,36.1936299,2.2427748,51.8239672,0.0366513,16.1444781
"14771","OK","District of Columbia",2022-02-15,38.329268,1.8754914,44.8415196,0.2476182,15.126703
"14772","OR","District of Columbia",2022-02-15,34.3836557,2.6226486,77.3039597,0.0101042,15.5692228
"14773","PA","District of Columbia",2022-02-15,36.8308333,1.7138684,55.9786202,0.083815,13.7306932
"14774","RI","District of Columbia",2022-02-15,33.494964,1.0496627,75.9294416,0.0135137,8.245308
"14775","SC","District of Columbia",2022-02-15,36.2710297,2.1332662,54.2615311,0.0520173,13.4936884
"14776","SD","District of Columbia",2022-02-15,42.690551,2.3799225,37.1228907,0.3360527,12.0341925
"14777","TN","District of Columbia",2022-02-15,39.4424046,3.2224157,50.2198786,0.0560075,16.2504124
"14778","TX","District of Columbia",2022-02-15,41.2450231,1.9298212,58.6720305,0.0982847,12.5593058
"14779","UT","District of Columbia",2022-02-15,35.5632904,2.6907797,49.6033146,0.0175831,12.9679853
"14780","VA","District of Columbia",2022-02-15,35.5854778,1.6469103,66.7320604,0.0698441,13.1871628
"14781","VT","District of Columbia",2022-02-15,26.7694213,1.1468012,74.7507951,0,12.9230289
"14782","WA","District of Columbia",2022-02-15,36.1628957,1.8997005,81.7439458,0.0092841,15.3683528
"14783","WI","District of Columbia",2022-02-15,31.6593314,1.6322559,48.7868615,0.0759272,12.3821041
"14784","WV","District of Columbia",2022-02-15,44.4893548,4.0921432,53.0471902,0.0080042,24.7396961
"14785","WY","District of Columbia",2022-02-15,32.4377064,5.6519322,38.8931593,0.0490641,14.7207557
"14786","AK","District of Columbia",2022-02-16,25.520512,3.2484069,54.2103741,0,12.0949597
"14787","AL","District of Columbia",2022-02-16,38.2543087,2.168952,52.3323074,0.0435405,13.3746815
"14788","AR","District of Columbia",2022-02-16,41.1257431,2.3753201,53.0886132,0.1084207,14.3075289
"14789","AZ","District of Columbia",2022-02-16,35.5424816,2.6062025,58.550949,0.1231958,11.6255717
"14790","CA","District of Columbia",2022-02-16,43.0013071,1.9634135,79.9652906,0.0076204,12.7513622
"14791","CO","District of Columbia",2022-02-16,37.3006228,1.8864598,59.6068586,0.0541152,13.5274118
"14792","CT","District of Columbia",2022-02-16,39.3911753,1.0113824,73.7183335,0,14.1747676
"14793","DE","District of Columbia",2022-02-16,40.2721598,0.8904945,72.0272138,0.04343,16.7733526
"14794","FL","District of Columbia",2022-02-16,39.4971386,1.7432432,54.3432436,0.0374672,10.4972044
"14795","GA","District of Columbia",2022-02-16,37.5472332,1.3956943,55.6981033,0.049353,12.225487
"14796","HI","District of Columbia",2022-02-16,39.2724289,1.8048424,88.3716214,0,12.0786185
"14797","IA","District of Columbia",2022-02-16,35.3765049,2.8876764,41.8521616,0.2122382,13.8332214
"14798","ID","District of Columbia",2022-02-16,38.5597697,1.6513319,43.0351913,0,11.7455309
"14799","IL","District of Columbia",2022-02-16,39.5018439,1.471056,73.2752607,0.0238331,13.7954278
"14800","IN","District of Columbia",2022-02-16,35.0207251,1.6093536,49.0649196,0.0909386,16.0138448
"14801","KS","District of Columbia",2022-02-16,41.2073111,1.745835,47.1999217,0.1470831,14.1995414
"14802","KY","District of Columbia",2022-02-16,43.4557239,4.3053038,53.8190416,0.0574332,18.5306469
"14803","LA","District of Columbia",2022-02-16,44.9754237,2.0224392,56.8157112,0.0984094,15.0449426
"14804","MA","District of Columbia",2022-02-16,35.673526,1.1510743,74.2114485,0.0828929,13.7504996
"14805","MD","District of Columbia",2022-02-16,35.0320743,1.1812267,77.5585071,0.0235901,8.9854982
"14806","ME","District of Columbia",2022-02-16,39.7708842,2.1238302,64.1758509,0.0740663,14.2512915
"14807","MI","District of Columbia",2022-02-16,36.0763678,2.0932857,52.8854093,0.0645014,13.8246872
"14808","MN","District of Columbia",2022-02-16,29.6595591,1.635175,54.7094018,0.0656542,10.3683579
"14809","MO","District of Columbia",2022-02-16,36.6928268,2.0579713,54.2389597,0.1300486,13.7607554
"14810","MS","District of Columbia",2022-02-16,43.1178274,2.2227686,53.7904455,0.134826,17.2250216
"14811","MT","District of Columbia",2022-02-16,34.5028905,3.4610905,39.955243,0.0925432,13.46693
"14812","NC","District of Columbia",2022-02-16,38.4109728,1.947926,65.1902514,0.0498613,13.4089515
"14813","ND","District of Columbia",2022-02-16,29.6849953,1.9443965,25.6219434,0.093333,10.3970359
"14814","NE","District of Columbia",2022-02-16,31.9777394,2.4258013,55.8972708,0.199073,14.4615193
"14815","NH","District of Columbia",2022-02-16,36.6865372,1.3823607,59.4314266,0.1150155,18.9280669
"14816","NJ","District of Columbia",2022-02-16,36.9948415,1.2286244,68.8730726,0.0337748,11.1791161
"14817","NM","District of Columbia",2022-02-16,39.9188067,1.448797,81.6430113,0.0746055,15.7742755
"14818","NV","District of Columbia",2022-02-16,42.896583,2.2062391,68.6520913,0.0182085,11.6317965
"14819","NY","District of Columbia",2022-02-16,40.1728302,1.4970991,75.6922434,0.0332453,13.4094953
"14820","OH","District of Columbia",2022-02-16,36.2631204,2.2269862,51.2939715,0.0403164,14.7261482
"14821","OK","District of Columbia",2022-02-16,38.4508987,1.8813159,44.1547136,0.2547955,15.9999636
"14822","OR","District of Columbia",2022-02-16,35.6750342,2.4167853,76.8771981,0.0101042,14.8696887
"14823","PA","District of Columbia",2022-02-16,37.2295851,1.5914792,55.7357466,0.0871676,12.882348
"14824","RI","District of Columbia",2022-02-16,31.6510688,1.0292009,76.0352652,0.0135137,9.9835179
"14825","SC","District of Columbia",2022-02-16,35.6072394,1.821677,53.111244,0.0602306,12.2881499
"14826","SD","District of Columbia",2022-02-16,42.3472055,2.4963139,34.6416636,0.2880452,11.5076067
"14827","TN","District of Columbia",2022-02-16,40.172972,3.0346891,49.7543866,0.0580818,15.2491081
"14828","TX","District of Columbia",2022-02-16,41.5865889,1.8761134,58.1344999,0.1099621,12.8304006
"14829","UT","District of Columbia",2022-02-16,35.2280602,2.5421281,49.3090608,0.0131873,13.683385
"14830","VA","District of Columbia",2022-02-16,36.9814784,1.9686502,66.0304011,0.0698441,13.3758384
"14831","VT","District of Columbia",2022-02-16,27.1090272,1.1142283,71.2650118,0,13.0232027
"14832","WA","District of Columbia",2022-02-16,35.7794918,1.5924873,81.6028128,0.0129978,15.2922894
"14833","WI","District of Columbia",2022-02-16,32.0237674,1.4692858,48.4506345,0.0685794,12.0938698
"14834","WV","District of Columbia",2022-02-16,45.5521491,4.1542785,51.2674245,0.0160083,22.9242306
"14835","WY","District of Columbia",2022-02-16,32.3533534,5.687879,37.8088892,0.0245321,13.5492643
"14836","AK","District of Columbia",2022-02-17,28.3296723,2.8991525,56.2847475,0,13.4721605
"14837","AL","District of Columbia",2022-02-17,38.4318149,2.3465536,52.287443,0.0580539,13.6288957
"14838","AR","District of Columbia",2022-02-17,41.022341,2.073922,51.6909537,0.1131347,14.5625442
"14839","AZ","District of Columbia",2022-02-17,37.1133375,2.921637,58.7622393,0.117421,11.4601152
"14840","CA","District of Columbia",2022-02-17,42.142412,1.7599188,79.5499997,0.0061689,12.1255865
"14841","CO","District of Columbia",2022-02-17,37.1828532,2.1664373,58.1009788,0.044276,14.2882035
"14842","CT","District of Columbia",2022-02-17,39.1063771,0.8900536,73.141747,0.0040162,15.2331707
"14843","DE","District of Columbia",2022-02-17,36.5799516,0.7715422,72.4435631,0.0289533,14.0798164
"14844","FL","District of Columbia",2022-02-17,38.7139485,1.5167716,53.9140791,0.0374672,9.9606818
"14845","GA","District of Columbia",2022-02-17,39.5877777,1.3344524,56.1869463,0.0573562,12.201589
"14846","HI","District of Columbia",2022-02-17,42.7331649,2.2913039,87.150055,0,12.8434898
"14847","IA","District of Columbia",2022-02-17,34.0939084,2.6192218,41.0042438,0.2167539,12.7470538
"14848","ID","District of Columbia",2022-02-17,35.908435,1.8978909,41.8552226,0,10.7733993
"14849","IL","District of Columbia",2022-02-17,38.8814835,1.5166285,73.277247,0.024968,13.2834816
"14850","IN","District of Columbia",2022-02-17,36.1905189,1.5950941,49.294539,0.1015128,16.0508662
"14851","KS","District of Columbia",2022-02-17,42.1504667,1.6763211,45.7429514,0.1421803,13.6959785
"14852","KY","District of Columbia",2022-02-17,42.7064212,3.4952607,53.5892205,0.0542425,18.0005926
"14853","LA","District of Columbia",2022-02-17,47.017911,2.1219052,55.6758084,0.1230117,16.4184741
"14854","MA","District of Columbia",2022-02-17,36.8197187,1.2296494,73.8419845,0.0911822,13.700217
"14855","MD","District of Columbia",2022-02-17,33.8293238,1.1475424,76.6011974,0.0212311,8.2187164
"14856","ME","District of Columbia",2022-02-17,40.0713727,2.1078643,61.6227553,0.0634854,13.5531118
"14857","MI","District of Columbia",2022-02-17,36.0338161,1.843032,53.5328289,0.0702349,13.6632658
