,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
238,ny,smoothed_wworried_finances,2021-05-05,2021-05-10,5,42.1155111,0.5454823,8193.0003,state,fb-survey
239,oh,smoothed_wworried_finances,2021-05-05,2021-05-10,5,35.0225304,0.5917412,6499.0017,state,fb-survey
240,ok,smoothed_wworried_finances,2021-05-05,2021-05-10,5,42.9040118,1.0993221,2026.9993,state,fb-survey
241,or,smoothed_wworried_finances,2021-05-05,2021-05-10,5,34.4044357,0.8641419,3022.169,state,fb-survey
242,pa,smoothed_wworried_finances,2021-05-05,2021-05-10,5,35.065669,0.558377,7303.0034,state,fb-survey
243,ri,smoothed_wworried_finances,2021-05-05,2021-05-10,5,39.7878979,1.8620099,690.9885,state,fb-survey
244,sc,smoothed_wworried_finances,2021-05-05,2021-05-10,5,37.332961,0.8951053,2920.0032,state,fb-survey
245,sd,smoothed_wworried_finances,2021-05-05,2021-05-10,5,34.6046528,1.895445,629.8817,state,fb-survey
246,tn,smoothed_wworried_finances,2021-05-05,2021-05-10,5,39.6434976,0.8246813,3518.2258,state,fb-survey
247,tx,smoothed_wworried_finances,2021-05-05,2021-05-10,5,44.3223273,0.4884827,10342.0172,state,fb-survey
248,ut,smoothed_wworried_finances,2021-05-05,2021-05-10,5,33.7762019,1.2206749,1501.1526,state,fb-survey
249,va,smoothed_wworried_finances,2021-05-05,2021-05-10,5,34.9822866,0.6863365,4828.4272,state,fb-survey
250,vt,smoothed_wworried_finances,2021-05-05,2021-05-10,5,31.3985729,1.9525273,565.0005,state,fb-survey
251,wa,smoothed_wworried_finances,2021-05-05,2021-05-10,5,33.471191,0.6792082,4826.9757,state,fb-survey
252,wi,smoothed_wworried_finances,2021-05-05,2021-05-10,5,29.9699912,0.7718427,3523.0047,state,fb-survey
253,wv,smoothed_wworried_finances,2021-05-05,2021-05-10,5,41.7400699,1.3461226,1342.0043,state,fb-survey
254,wy,smoothed_wworried_finances,2021-05-05,2021-05-10,5,36.2305537,2.4070474,398.7662,state,fb-survey
255,ak,smoothed_wworried_finances,2021-05-06,2021-05-11,5,40.8150998,2.2135658,493.0,state,fb-survey
256,al,smoothed_wworried_finances,2021-05-06,2021-05-11,5,36.5133004,1.0544085,2085.0478,state,fb-survey
257,ar,smoothed_wworried_finances,2021-05-06,2021-05-11,5,41.7284433,1.3084122,1420.3639,state,fb-survey
258,az,smoothed_wworried_finances,2021-05-06,2021-05-11,5,35.5674818,0.7882651,3688.1932,state,fb-survey
259,ca,smoothed_wworried_finances,2021-05-06,2021-05-11,5,41.1188081,0.4096401,14428.199,state,fb-survey
260,co,smoothed_wworried_finances,2021-05-06,2021-05-11,5,33.8414432,0.8351638,3209.9009,state,fb-survey
261,ct,smoothed_wworried_finances,2021-05-06,2021-05-11,5,36.3001502,0.9852638,2382.0,state,fb-survey
262,dc,smoothed_wworried_finances,2021-05-06,2021-05-11,5,25.5332041,2.6105492,279.0,state,fb-survey
263,de,smoothed_wworried_finances,2021-05-06,2021-05-11,5,37.9389285,1.8594248,681.0,state,fb-survey
264,fl,smoothed_wworried_finances,2021-05-06,2021-05-11,5,39.9619251,0.474771,10643.9998,state,fb-survey
265,ga,smoothed_wworried_finances,2021-05-06,2021-05-11,5,39.6151681,0.7998696,3738.9612,state,fb-survey
266,hi,smoothed_wworried_finances,2021-05-06,2021-05-11,5,42.4940084,1.851295,713.0,state,fb-survey
267,ia,smoothed_wworried_finances,2021-05-06,2021-05-11,5,31.0160924,0.9632887,2305.8014,state,fb-survey
268,id,smoothed_wworried_finances,2021-05-06,2021-05-11,5,35.8507921,1.4256177,1131.5765,state,fb-survey
269,il,smoothed_wworried_finances,2021-05-06,2021-05-11,5,37.2242655,0.5878556,6762.0228,state,fb-survey
270,in,smoothed_wworried_finances,2021-05-06,2021-05-11,5,37.7988769,0.8047948,3630.0011,state,fb-survey
271,ks,smoothed_wworried_finances,2021-05-06,2021-05-11,5,33.783285,1.1464203,1702.087,state,fb-survey
272,ky,smoothed_wworried_finances,2021-05-06,2021-05-11,5,40.5056305,1.0189467,2321.0705,state,fb-survey
273,la,smoothed_wworried_finances,2021-05-06,2021-05-11,5,44.0635699,1.1303715,1928.9992,state,fb-survey
274,ma,smoothed_wworried_finances,2021-05-06,2021-05-11,5,33.5346873,0.8282646,3249.0105,state,fb-survey
275,md,smoothed_wworried_finances,2021-05-06,2021-05-11,5,34.7904061,0.9224769,2665.9988,state,fb-survey
276,me,smoothed_wworried_finances,2021-05-06,2021-05-11,5,35.0086246,1.3063632,1333.2234,state,fb-survey
277,mi,smoothed_wworried_finances,2021-05-06,2021-05-11,5,34.9599817,0.5324623,8019.994,state,fb-survey
278,mn,smoothed_wworried_finances,2021-05-06,2021-05-11,5,28.8534716,0.8390404,2915.99,state,fb-survey
279,mo,smoothed_wworried_finances,2021-05-06,2021-05-11,5,34.0972573,0.8717916,2956.6342,state,fb-survey
280,ms,smoothed_wworried_finances,2021-05-06,2021-05-11,5,45.7896022,1.368735,1324.9842,state,fb-survey
281,mt,smoothed_wworried_finances,2021-05-06,2021-05-11,5,32.7474181,1.6229595,836.1239,state,fb-survey
282,nc,smoothed_wworried_finances,2021-05-06,2021-05-11,5,36.8551475,0.681688,5008.0059,state,fb-survey
283,nd,smoothed_wworried_finances,2021-05-06,2021-05-11,5,32.9773973,2.2314435,443.8803,state,fb-survey
284,ne,smoothed_wworried_finances,2021-05-06,2021-05-11,5,35.3871959,1.4025234,1162.3703,state,fb-survey
285,nh,smoothed_wworried_finances,2021-05-06,2021-05-11,5,30.3911564,1.3875579,1098.7766,state,fb-survey
286,nj,smoothed_wworried_finances,2021-05-06,2021-05-11,5,40.2867352,0.7897537,3856.9991,state,fb-survey
287,nm,smoothed_wworried_finances,2021-05-06,2021-05-11,5,40.6922046,1.2435371,1560.6499,state,fb-survey
288,nv,smoothed_wworried_finances,2021-05-06,2021-05-11,5,42.3631717,1.4267209,1199.5283,state,fb-survey
289,ny,smoothed_wworried_finances,2021-05-06,2021-05-11,5,42.301255,0.54758,8140.0004,state,fb-survey
290,oh,smoothed_wworried_finances,2021-05-06,2021-05-11,5,34.3736581,0.5915709,6446.0009,state,fb-survey
291,ok,smoothed_wworried_finances,2021-05-06,2021-05-11,5,41.2170266,1.0990026,2005.9993,state,fb-survey
292,or,smoothed_wworried_finances,2021-05-06,2021-05-11,5,33.6698413,0.8690581,2957.0217,state,fb-survey
293,pa,smoothed_wworried_finances,2021-05-06,2021-05-11,5,35.0068883,0.5606232,7239.0027,state,fb-survey
294,ri,smoothed_wworried_finances,2021-05-06,2021-05-11,5,37.8673795,1.8452565,690.9895,state,fb-survey
295,sc,smoothed_wworried_finances,2021-05-06,2021-05-11,5,36.2214286,0.8834339,2960.0038,state,fb-survey
296,sd,smoothed_wworried_finances,2021-05-06,2021-05-11,5,32.3673148,1.8780842,620.6306,state,fb-survey
297,tn,smoothed_wworried_finances,2021-05-06,2021-05-11,5,40.03217,0.8350277,3442.9104,state,fb-survey
298,tx,smoothed_wworried_finances,2021-05-06,2021-05-11,5,44.5703334,0.4908239,10255.0237,state,fb-survey
299,ut,smoothed_wworried_finances,2021-05-06,2021-05-11,5,33.9240517,1.2326573,1475.2528,state,fb-survey
300,va,smoothed_wworried_finances,2021-05-06,2021-05-11,5,35.3596559,0.693212,4756.4123,state,fb-survey
301,vt,smoothed_wworried_finances,2021-05-06,2021-05-11,5,32.8700966,1.9289944,593.0005,state,fb-survey
302,wa,smoothed_wworried_finances,2021-05-06,2021-05-11,5,34.0427764,0.6826708,4817.9769,state,fb-survey
303,wi,smoothed_wworried_finances,2021-05-06,2021-05-11,5,30.1408724,0.777187,3486.0042,state,fb-survey
304,wv,smoothed_wworried_finances,2021-05-06,2021-05-11,5,42.5878117,1.3574023,1327.0041,state,fb-survey
305,wy,smoothed_wworried_finances,2021-05-06,2021-05-11,5,34.0360969,2.4541527,372.7717,state,fb-survey
306,ak,smoothed_wworried_finances,2021-05-07,2021-05-12,5,39.3750306,2.2094378,489.0,state,fb-survey
307,al,smoothed_wworried_finances,2021-05-07,2021-05-12,5,35.5914635,1.0541201,2063.047,state,fb-survey
308,ar,smoothed_wworried_finances,2021-05-07,2021-05-12,5,41.3064009,1.3097127,1413.3704,state,fb-survey
309,az,smoothed_wworried_finances,2021-05-07,2021-05-12,5,35.5799771,0.7983991,3595.7249,state,fb-survey
310,ca,smoothed_wworried_finances,2021-05-07,2021-05-12,5,41.4715317,0.4121341,14290.2612,state,fb-survey
311,co,smoothed_wworried_finances,2021-05-07,2021-05-12,5,35.0960472,0.8484987,3163.9309,state,fb-survey
312,ct,smoothed_wworried_finances,2021-05-07,2021-05-12,5,36.2778306,0.9949986,2335.0,state,fb-survey
313,dc,smoothed_wworried_finances,2021-05-07,2021-05-12,5,24.7437675,2.5561228,285.0,state,fb-survey
314,de,smoothed_wworried_finances,2021-05-07,2021-05-12,5,37.8829124,1.8453902,691.0,state,fb-survey
315,fl,smoothed_wworried_finances,2021-05-07,2021-05-12,5,40.3042205,0.4790759,10482.9999,state,fb-survey
316,ga,smoothed_wworried_finances,2021-05-07,2021-05-12,5,40.3460985,0.8028515,3733.9622,state,fb-survey
317,hi,smoothed_wworried_finances,2021-05-07,2021-05-12,5,43.2903283,1.8821637,693.0,state,fb-survey
318,ia,smoothed_wworried_finances,2021-05-07,2021-05-12,5,31.4959225,0.9766946,2261.7949,state,fb-survey
319,id,smoothed_wworried_finances,2021-05-07,2021-05-12,5,35.2060905,1.4318938,1112.5777,state,fb-survey
320,il,smoothed_wworried_finances,2021-05-07,2021-05-12,5,36.5301655,0.5873867,6720.0227,state,fb-survey
321,in,smoothed_wworried_finances,2021-05-07,2021-05-12,5,38.5803931,0.8139119,3576.9992,state,fb-survey
322,ks,smoothed_wworried_finances,2021-05-07,2021-05-12,5,33.62235,1.1460959,1699.0572,state,fb-survey
323,ky,smoothed_wworried_finances,2021-05-07,2021-05-12,5,40.4210683,1.0241361,2296.0703,state,fb-survey
324,la,smoothed_wworried_finances,2021-05-07,2021-05-12,5,44.2658243,1.1377156,1905.9991,state,fb-survey
325,ma,smoothed_wworried_finances,2021-05-07,2021-05-12,5,34.1652981,0.8374714,3207.0085,state,fb-survey
326,md,smoothed_wworried_finances,2021-05-07,2021-05-12,5,33.8295707,0.9194356,2647.9989,state,fb-survey
327,me,smoothed_wworried_finances,2021-05-07,2021-05-12,5,33.0844571,1.2998787,1310.2234,state,fb-survey
328,mi,smoothed_wworried_finances,2021-05-07,2021-05-12,5,35.1295107,0.534893,7964.9942,state,fb-survey
329,mn,smoothed_wworried_finances,2021-05-07,2021-05-12,5,28.6380975,0.8441469,2867.9692,state,fb-survey
330,mo,smoothed_wworried_finances,2021-05-07,2021-05-12,5,32.7184335,0.8693635,2912.6332,state,fb-survey
331,ms,smoothed_wworried_finances,2021-05-07,2021-05-12,5,44.8127515,1.3975214,1266.2616,state,fb-survey
332,mt,smoothed_wworried_finances,2021-05-07,2021-05-12,5,32.4852019,1.6566137,799.1753,state,fb-survey
333,nc,smoothed_wworried_finances,2021-05-07,2021-05-12,5,37.5303944,0.6880744,4952.0058,state,fb-survey
334,nd,smoothed_wworried_finances,2021-05-07,2021-05-12,5,33.3669557,2.2769909,428.8285,state,fb-survey
335,ne,smoothed_wworried_finances,2021-05-07,2021-05-12,5,35.2795096,1.398913,1166.7638,state,fb-survey
336,nh,smoothed_wworried_finances,2021-05-07,2021-05-12,5,30.7397136,1.4009476,1084.7766,state,fb-survey
337,nj,smoothed_wworried_finances,2021-05-07,2021-05-12,5,39.8044799,0.79417,3798.9991,state,fb-survey
338,nm,smoothed_wworried_finances,2021-05-07,2021-05-12,5,41.1415088,1.2482659,1554.0864,state,fb-survey
339,nv,smoothed_wworried_finances,2021-05-07,2021-05-12,5,43.9344025,1.4342306,1197.466,state,fb-survey
340,ny,smoothed_wworried_finances,2021-05-07,2021-05-12,5,41.7297,0.5492269,8061.0009,state,fb-survey
341,oh,smoothed_wworried_finances,2021-05-07,2021-05-12,5,34.3928204,0.5912367,6455.0031,state,fb-survey
342,ok,smoothed_wworried_finances,2021-05-07,2021-05-12,5,42.238498,1.1086471,1984.9989,state,fb-survey
343,or,smoothed_wworried_finances,2021-05-07,2021-05-12,5,33.9783592,0.8727711,2945.0182,state,fb-survey
344,pa,smoothed_wworried_finances,2021-05-07,2021-05-12,5,35.1216367,0.5630321,7188.003,state,fb-survey
345,ri,smoothed_wworried_finances,2021-05-07,2021-05-12,5,36.2831073,1.8830357,651.9915,state,fb-survey
346,sc,smoothed_wworried_finances,2021-05-07,2021-05-12,5,36.4014315,0.8855732,2952.0037,state,fb-survey
347,sd,smoothed_wworried_finances,2021-05-07,2021-05-12,5,32.2977271,1.9262857,589.2964,state,fb-survey
348,tn,smoothed_wworried_finances,2021-05-07,2021-05-12,5,40.3356885,0.8454467,3366.9113,state,fb-survey
349,tx,smoothed_wworried_finances,2021-05-07,2021-05-12,5,44.7710749,0.49374,10143.0259,state,fb-survey
350,ut,smoothed_wworried_finances,2021-05-07,2021-05-12,5,33.7308666,1.2292736,1479.2504,state,fb-survey
351,va,smoothed_wworried_finances,2021-05-07,2021-05-12,5,35.8783507,0.6962678,4745.5275,state,fb-survey
352,vt,smoothed_wworried_finances,2021-05-07,2021-05-12,5,34.7873122,1.9932338,571.0005,state,fb-survey
353,wa,smoothed_wworried_finances,2021-05-07,2021-05-12,5,34.7659991,0.6875198,4797.979,state,fb-survey
354,wi,smoothed_wworried_finances,2021-05-07,2021-05-12,5,29.5630402,0.7734329,3481.0027,state,fb-survey
355,wv,smoothed_wworried_finances,2021-05-07,2021-05-12,5,42.058428,1.3696453,1299.0537,state,fb-survey
356,wy,smoothed_wworried_finances,2021-05-07,2021-05-12,5,33.2575258,2.5084348,352.7659,state,fb-survey
357,ak,smoothed_wworried_finances,2021-05-08,2021-05-13,5,38.6456749,2.2460743,470.0,state,fb-survey
358,al,smoothed_wworried_finances,2021-05-08,2021-05-13,5,36.8138706,1.0626192,2060.0507,state,fb-survey
359,ar,smoothed_wworried_finances,2021-05-08,2021-05-13,5,41.3762447,1.3136591,1405.5923,state,fb-survey
360,az,smoothed_wworried_finances,2021-05-08,2021-05-13,5,34.2769083,0.7935172,3577.7249,state,fb-survey
361,ca,smoothed_wworried_finances,2021-05-08,2021-05-13,5,41.5568216,0.4129375,14243.1962,state,fb-survey
362,co,smoothed_wworried_finances,2021-05-08,2021-05-13,5,34.5986348,0.8458202,3162.9305,state,fb-survey
363,ct,smoothed_wworried_finances,2021-05-08,2021-05-13,5,35.7236506,0.9929303,2329.0,state,fb-survey
364,dc,smoothed_wworried_finances,2021-05-08,2021-05-13,5,22.8519259,2.4915223,284.0,state,fb-survey
365,de,smoothed_wworried_finances,2021-05-08,2021-05-13,5,36.3656576,1.854317,673.0,state,fb-survey
366,fl,smoothed_wworried_finances,2021-05-08,2021-05-13,5,39.752813,0.4802298,10384.9994,state,fb-survey
367,ga,smoothed_wworried_finances,2021-05-08,2021-05-13,5,40.8971724,0.8084803,3697.9637,state,fb-survey
368,hi,smoothed_wworried_finances,2021-05-08,2021-05-13,5,39.6063678,1.8511873,698.0,state,fb-survey
369,ia,smoothed_wworried_finances,2021-05-08,2021-05-13,5,32.4448412,0.9855226,2256.6852,state,fb-survey
370,id,smoothed_wworried_finances,2021-05-08,2021-05-13,5,34.7288277,1.4286799,1110.5591,state,fb-survey
371,il,smoothed_wworried_finances,2021-05-08,2021-05-13,5,36.3106805,0.5869369,6713.0227,state,fb-survey
372,in,smoothed_wworried_finances,2021-05-08,2021-05-13,5,38.2861483,0.8155971,3552.0004,state,fb-survey
373,ks,smoothed_wworried_finances,2021-05-08,2021-05-13,5,33.9653424,1.1506413,1694.057,state,fb-survey
374,ky,smoothed_wworried_finances,2021-05-08,2021-05-13,5,40.9457007,1.0309378,2275.0706,state,fb-survey
375,la,smoothed_wworried_finances,2021-05-08,2021-05-13,5,45.5643777,1.1398598,1908.9991,state,fb-survey
376,ma,smoothed_wworried_finances,2021-05-08,2021-05-13,5,34.470725,0.8545792,3093.009,state,fb-survey
377,md,smoothed_wworried_finances,2021-05-08,2021-05-13,5,33.6546409,0.9215789,2628.999,state,fb-survey
378,me,smoothed_wworried_finances,2021-05-08,2021-05-13,5,33.6072287,1.3094859,1301.2234,state,fb-survey
379,mi,smoothed_wworried_finances,2021-05-08,2021-05-13,5,35.5363582,0.538903,7887.9949,state,fb-survey
380,mn,smoothed_wworried_finances,2021-05-08,2021-05-13,5,29.7027955,0.8522277,2874.9086,state,fb-survey
381,mo,smoothed_wworried_finances,2021-05-08,2021-05-13,5,33.1917333,0.8766498,2885.4121,state,fb-survey
382,ms,smoothed_wworried_finances,2021-05-08,2021-05-13,5,43.6988499,1.4022424,1251.2414,state,fb-survey
383,mt,smoothed_wworried_finances,2021-05-08,2021-05-13,5,31.7526132,1.6292716,816.354,state,fb-survey
384,nc,smoothed_wworried_finances,2021-05-08,2021-05-13,5,37.3931217,0.6874302,4954.0057,state,fb-survey
385,nd,smoothed_wworried_finances,2021-05-08,2021-05-13,5,31.8382661,2.2472272,429.7304,state,fb-survey
386,ne,smoothed_wworried_finances,2021-05-08,2021-05-13,5,35.1870675,1.3944934,1172.7673,state,fb-survey
387,nh,smoothed_wworried_finances,2021-05-08,2021-05-13,5,31.111837,1.42411,1056.7766,state,fb-survey
388,nj,smoothed_wworried_finances,2021-05-08,2021-05-13,5,40.1744121,0.8070587,3689.9988,state,fb-survey
389,nm,smoothed_wworried_finances,2021-05-08,2021-05-13,5,40.3706446,1.2502304,1540.0885,state,fb-survey
390,nv,smoothed_wworried_finances,2021-05-08,2021-05-13,5,43.5370238,1.4191779,1220.531,state,fb-survey
391,ny,smoothed_wworried_finances,2021-05-08,2021-05-13,5,41.7462739,0.5500773,8037.0009,state,fb-survey
392,oh,smoothed_wworried_finances,2021-05-08,2021-05-13,5,33.8996732,0.5898703,6440.0038,state,fb-survey
393,ok,smoothed_wworried_finances,2021-05-08,2021-05-13,5,42.226201,1.1074885,1988.9988,state,fb-survey
394,or,smoothed_wworried_finances,2021-05-08,2021-05-13,5,32.7458672,0.8647565,2945.0171,state,fb-survey
395,pa,smoothed_wworried_finances,2021-05-08,2021-05-13,5,35.10255,0.5629228,7189.0027,state,fb-survey
396,ri,smoothed_wworried_finances,2021-05-08,2021-05-13,5,37.7118385,1.8981075,651.991,state,fb-survey
397,sc,smoothed_wworried_finances,2021-05-08,2021-05-13,5,36.4449684,0.8889669,2931.0035,state,fb-survey
398,sd,smoothed_wworried_finances,2021-05-08,2021-05-13,5,32.726959,1.9294479,591.399,state,fb-survey
399,tn,smoothed_wworried_finances,2021-05-08,2021-05-13,5,39.7313098,0.8410852,3384.8905,state,fb-survey
400,tx,smoothed_wworried_finances,2021-05-08,2021-05-13,5,44.282876,0.4963232,10016.0235,state,fb-survey
401,ut,smoothed_wworried_finances,2021-05-08,2021-05-13,5,34.0548419,1.2414059,1457.2504,state,fb-survey
402,va,smoothed_wworried_finances,2021-05-08,2021-05-13,5,36.0906829,0.6999045,4708.4911,state,fb-survey
403,vt,smoothed_wworried_finances,2021-05-08,2021-05-13,5,36.1588742,2.0266997,562.0004,state,fb-survey
404,wa,smoothed_wworried_finances,2021-05-08,2021-05-13,5,34.2602962,0.6838598,4815.9801,state,fb-survey
405,wi,smoothed_wworried_finances,2021-05-08,2021-05-13,5,29.3875961,0.7707669,3493.0031,state,fb-survey
406,wv,smoothed_wworried_finances,2021-05-08,2021-05-13,5,41.9980509,1.3615365,1314.0538,state,fb-survey
407,wy,smoothed_wworried_finances,2021-05-08,2021-05-13,5,33.1024541,2.5126164,350.7664,state,fb-survey
408,ak,smoothed_wworried_finances,2021-05-09,2021-05-14,5,35.4818268,2.2211865,464.0,state,fb-survey
409,al,smoothed_wworried_finances,2021-05-09,2021-05-14,5,37.3735037,1.0716516,2038.0492,state,fb-survey
410,ar,smoothed_wworried_finances,2021-05-09,2021-05-14,5,40.0347201,1.3186653,1380.5988,state,fb-survey
411,az,smoothed_wworried_finances,2021-05-09,2021-05-14,5,34.7899426,0.802047,3526.7007,state,fb-survey
412,ca,smoothed_wworried_finances,2021-05-09,2021-05-14,5,41.2938236,0.4184029,13847.7575,state,fb-survey
413,co,smoothed_wworried_finances,2021-05-09,2021-05-14,5,35.0815257,0.8608885,3072.9318,state,fb-survey
414,ct,smoothed_wworried_finances,2021-05-09,2021-05-14,5,35.8492951,1.0016909,2292.0,state,fb-survey
415,dc,smoothed_wworried_finances,2021-05-09,2021-05-14,5,24.0664321,2.62109,266.0,state,fb-survey
416,de,smoothed_wworried_finances,2021-05-09,2021-05-14,5,36.7461527,1.8752047,661.0,state,fb-survey
417,fl,smoothed_wworried_finances,2021-05-09,2021-05-14,5,40.4218713,0.4876293,10127.9998,state,fb-survey
418,ga,smoothed_wworried_finances,2021-05-09,2021-05-14,5,41.1061114,0.8201617,3598.965,state,fb-survey
419,hi,smoothed_wworried_finances,2021-05-09,2021-05-14,5,39.755753,1.8808902,677.0,state,fb-survey
420,ia,smoothed_wworried_finances,2021-05-09,2021-05-14,5,33.082904,0.9939905,2240.6616,state,fb-survey
421,id,smoothed_wworried_finances,2021-05-09,2021-05-14,5,33.8117376,1.4240599,1103.5499,state,fb-survey
422,il,smoothed_wworried_finances,2021-05-09,2021-05-14,5,37.0859786,0.5949346,6592.0223,state,fb-survey
423,in,smoothed_wworried_finances,2021-05-09,2021-05-14,5,39.3385742,0.8267814,3491.0,state,fb-survey
424,ks,smoothed_wworried_finances,2021-05-09,2021-05-14,5,34.4981024,1.1774289,1629.9703,state,fb-survey
425,ky,smoothed_wworried_finances,2021-05-09,2021-05-14,5,41.0469876,1.0416801,2230.0705,state,fb-survey
426,la,smoothed_wworried_finances,2021-05-09,2021-05-14,5,45.6128335,1.1567433,1853.9991,state,fb-survey
427,ma,smoothed_wworried_finances,2021-05-09,2021-05-14,5,34.4295485,0.8677671,2998.0105,state,fb-survey
428,md,smoothed_wworried_finances,2021-05-09,2021-05-14,5,33.6155802,0.9332842,2561.9988,state,fb-survey
429,me,smoothed_wworried_finances,2021-05-09,2021-05-14,5,31.9108076,1.2946968,1296.2234,state,fb-survey
430,mi,smoothed_wworried_finances,2021-05-09,2021-05-14,5,35.318764,0.5417744,7782.9959,state,fb-survey
431,mn,smoothed_wworried_finances,2021-05-09,2021-05-14,5,30.3541017,0.860666,2853.9323,state,fb-survey
432,mo,smoothed_wworried_finances,2021-05-09,2021-05-14,5,33.3151474,0.8814478,2859.4054,state,fb-survey
